ccaa,sexo,nivel_formacion,year,pct_poblacion_nivel_formacion
Castilla y Leon,mujer,Educación primaria,2023,16.35
Castilla y Leon,mujer,Educación superior,2023,32.85
Castilla y Leon,mujer,Estudios primarios incompletos,2023,3.2
Castilla y Leon,mujer,Primera etapa de Educación Secundaria y similar,2023,25.075
Castilla y Leon,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.875
Castilla y Leon,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,12.95
Castilla y Leon,hombre,Analfabetos,2024,0.55
Castilla y Leon,hombre,Educación primaria,2024,12.075
Castilla y Leon,hombre,Educación superior,2024,29.5
Castilla y Leon,hombre,Estudios primarios incompletos,2024,2.4749999999999996
Castilla y Leon,hombre,Primera etapa de Educación Secundaria y similar,2024,31.700000000000003
Castilla y Leon,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,10.225
Castilla y Leon,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,13.475
Castilla y Leon,mujer,Analfabetos,2024,0.8250000000000001
Castilla y Leon,mujer,Educación primaria,2024,14.7
Castilla y Leon,mujer,Educación superior,2024,33.9
Castilla y Leon,mujer,Estudios primarios incompletos,2024,3.2
Castilla y Leon,mujer,Primera etapa de Educación Secundaria y similar,2024,25.925
Castilla y Leon,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,8.725
Castilla y Leon,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,12.700000000000001
Castilla y Leon,hombre,Analfabetos,2025,0.5
Castilla y Leon,hombre,Educación primaria,2025,11.925
Castilla y Leon,hombre,Educación superior,2025,29.675
Castilla y Leon,hombre,Estudios primarios incompletos,2025,1.85
Castilla y Leon,hombre,Primera etapa de Educación Secundaria y similar,2025,31.625
Castilla y Leon,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,10.35
Castilla y Leon,hombre,"Segunda etapa de educación secundaria, con orientación general",2025,14.025
Castilla y Leon,mujer,Analfabetos,2025,0.75
Castilla y Leon,mujer,Educación primaria,2025,14.7
Castilla y Leon,mujer,Educación superior,2025,33.85
Castilla y Leon,mujer,Estudios primarios incompletos,2025,2.575
Castilla y Leon,mujer,Primera etapa de Educación Secundaria y similar,2025,25.475
Castilla y Leon,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,8.775
Castilla y Leon,mujer,"Segunda etapa de educación secundaria, con orientación general",2025,13.85
Cataluña,hombre,Analfabetos,2014,0.925
Cataluña,hombre,Educación primaria,2014,16.525
Cataluña,hombre,Educación superior,2014,28.2
Cataluña,hombre,Estudios primarios incompletos,2014,5.25
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2014,29.2
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,7.2
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,12.675
Cataluña,mujer,Analfabetos,2014,2.1
Cataluña,mujer,Educación primaria,2014,18.775
Cataluña,mujer,Educación superior,2014,29.275
Cataluña,mujer,Estudios primarios incompletos,2014,7.275
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2014,24.775
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,6.375
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,11.45
Cataluña,hombre,Analfabetos,2015,1.0
Cataluña,hombre,Educación primaria,2015,16.125
Cataluña,hombre,Educación superior,2015,28.2
Cataluña,hombre,Estudios primarios incompletos,2015,4.6
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2015,29.375
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.275
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,13.4
Cataluña,mujer,Analfabetos,2015,2.35
Cataluña,mujer,Educación primaria,2015,17.85
Cataluña,mujer,Educación superior,2015,30.1
Cataluña,mujer,Estudios primarios incompletos,2015,6.675
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2015,24.85
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.15
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,11.05
Cataluña,hombre,Analfabetos,2016,1.025
Cataluña,hombre,Educación primaria,2016,15.525
Cataluña,hombre,Educación superior,2016,28.975
Cataluña,hombre,Estudios primarios incompletos,2016,4.45
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2016,28.775
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,7.325
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,13.875
Cataluña,mujer,Analfabetos,2016,1.975
Cataluña,mujer,Educación primaria,2016,17.1
Cataluña,mujer,Educación superior,2016,31.174999999999997
Cataluña,mujer,Estudios primarios incompletos,2016,6.6
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2016,24.0
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,7.1
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,12.05
Cataluña,hombre,Analfabetos,2017,0.875
Cataluña,hombre,Educación primaria,2017,14.9
Cataluña,hombre,Educación superior,2017,30.25
Cataluña,hombre,Estudios primarios incompletos,2017,4.25
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2017,29.075000000000003
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,7.675
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,12.975
Cataluña,mujer,Analfabetos,2017,1.8
Cataluña,mujer,Educación primaria,2017,16.7
Cataluña,mujer,Educación superior,2017,31.4
Cataluña,mujer,Estudios primarios incompletos,2017,6.275
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2017,24.6
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,6.825
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,12.45
Cataluña,hombre,Analfabetos,2018,0.825
Cataluña,hombre,Educación primaria,2018,13.25
Cataluña,hombre,Educación superior,2018,31.525000000000002
Cataluña,hombre,Estudios primarios incompletos,2018,4.15
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2018,29.975
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,7.65
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,12.649999999999999
Cataluña,mujer,Analfabetos,2018,1.725
Cataluña,mujer,Educación primaria,2018,15.75
Cataluña,mujer,Educación superior,2018,32.375
Cataluña,mujer,Estudios primarios incompletos,2018,6.1
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2018,23.875
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,7.6
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,12.55
Cataluña,hombre,Analfabetos,2019,0.8500000000000001
Cataluña,hombre,Educación primaria,2019,12.425
Cataluña,hombre,Educación superior,2019,32.3
Cataluña,hombre,Estudios primarios incompletos,2019,3.6
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2019,30.625
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,7.7
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,12.524999999999999
Cataluña,mujer,Analfabetos,2019,1.85
Cataluña,mujer,Educación primaria,2019,14.625
Cataluña,mujer,Educación superior,2019,33.474999999999994
Cataluña,mujer,Estudios primarios incompletos,2019,5.375
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2019,24.375
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,7.35
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,12.95
Cataluña,hombre,Analfabetos,2020,0.8
Cataluña,hombre,Educación primaria,2020,11.225
Cataluña,hombre,Educación superior,2020,32.275
Cataluña,hombre,Estudios primarios incompletos,2020,3.5
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2020,31.35
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,8.425
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,12.425
Cataluña,mujer,Analfabetos,2020,1.675
Cataluña,mujer,Educación primaria,2020,13.5
Cataluña,mujer,Educación superior,2020,33.625
Cataluña,mujer,Estudios primarios incompletos,2020,5.05
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2020,26.25
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,7.45
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,12.375
Cataluña,hombre,Analfabetos,2021,1.1
Cataluña,hombre,Educación primaria,2021,10.925
Cataluña,hombre,Educación superior,2021,32.575
Cataluña,hombre,Estudios primarios incompletos,2021,3.6
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2021,30.475
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,8.35
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,12.925
Cataluña,mujer,Analfabetos,2021,1.5
Cataluña,mujer,Educación primaria,2021,13.475
Cataluña,mujer,Educación superior,2021,34.05
Cataluña,mujer,Estudios primarios incompletos,2021,4.95
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2021,24.700000000000003
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,7.4
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,13.875
Cataluña,hombre,Analfabetos,2022,1.125
Cataluña,hombre,Educación primaria,2022,11.149999999999999
Cataluña,hombre,Educación superior,2022,33.45
Cataluña,hombre,Estudios primarios incompletos,2022,3.175
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2022,29.225
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,8.675
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,13.225
Cataluña,mujer,Analfabetos,2022,1.725
Cataluña,mujer,Educación primaria,2022,13.275
Cataluña,mujer,Educación superior,2022,34.85
Cataluña,mujer,Estudios primarios incompletos,2022,4.8
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2022,24.275
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,7.375
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,13.725
Cataluña,hombre,Analfabetos,2023,0.875
Cataluña,hombre,Educación primaria,2023,11.125
Cataluña,hombre,Educación superior,2023,34.325
Cataluña,hombre,Estudios primarios incompletos,2023,2.825
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2023,28.6
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.325
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,13.95
Cataluña,mujer,Analfabetos,2023,1.5
Cataluña,mujer,Educación primaria,2023,13.425
Cataluña,mujer,Educación superior,2023,35.75
Cataluña,mujer,Estudios primarios incompletos,2023,4.025
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2023,23.825
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,7.4
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,14.15
Cataluña,hombre,Analfabetos,2024,0.75
Cataluña,hombre,Educación primaria,2024,10.6
Cataluña,hombre,Educación superior,2024,35.35
Cataluña,hombre,Estudios primarios incompletos,2024,2.425
Cataluña,hombre,Primera etapa de Educación Secundaria y similar,2024,28.1
Cataluña,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,8.375
Cataluña,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,14.4
Cataluña,mujer,Analfabetos,2024,1.25
Cataluña,mujer,Educación primaria,2024,12.625
Cataluña,mujer,Educación superior,2024,36.875
Cataluña,mujer,Estudios primarios incompletos,2024,3.7249999999999996
Cataluña,mujer,Primera etapa de Educación Secundaria y similar,2024,23.85
Cataluña,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,7.225
Cataluña,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,14.4
Cataluña,hombre,Analfabetos,2025,0.575
Cataluña,hombre,Educación primaria,2025,10.3
