Comunidades y Ciudades Autónomas	Sexo	Nivel de formación alcanzado	Periodo	Total
04 Balears, Illes	Hombres	Educación superior	2021T2	28,0
04 Balears, Illes	Hombres	Educación superior	2021T1	26,9
04 Balears, Illes	Hombres	Educación superior	2020T4	28,6
04 Balears, Illes	Hombres	Educación superior	2020T3	27,1
04 Balears, Illes	Hombres	Educación superior	2020T2	27,7
04 Balears, Illes	Hombres	Educación superior	2020T1	26,0
04 Balears, Illes	Hombres	Educación superior	2019T4	25,3
04 Balears, Illes	Hombres	Educación superior	2019T3	24,3
04 Balears, Illes	Hombres	Educación superior	2019T2	23,5
04 Balears, Illes	Hombres	Educación superior	2019T1	23,6
04 Balears, Illes	Hombres	Educación superior	2018T4	22,8
04 Balears, Illes	Hombres	Educación superior	2018T3	23,6
04 Balears, Illes	Hombres	Educación superior	2018T2	21,2
04 Balears, Illes	Hombres	Educación superior	2018T1	22,9
04 Balears, Illes	Hombres	Educación superior	2017T4	24,6
04 Balears, Illes	Hombres	Educación superior	2017T3	24,0
04 Balears, Illes	Hombres	Educación superior	2017T2	24,2
04 Balears, Illes	Hombres	Educación superior	2017T1	25,6
04 Balears, Illes	Hombres	Educación superior	2016T4	24,8
04 Balears, Illes	Hombres	Educación superior	2016T3	23,1
04 Balears, Illes	Hombres	Educación superior	2016T2	21,4
04 Balears, Illes	Hombres	Educación superior	2016T1	20,9
04 Balears, Illes	Hombres	Educación superior	2015T4	21,9
04 Balears, Illes	Hombres	Educación superior	2015T3	21,1
04 Balears, Illes	Hombres	Educación superior	2015T2	20,9
04 Balears, Illes	Hombres	Educación superior	2015T1	20,3
04 Balears, Illes	Hombres	Educación superior	2014T4	21,0
04 Balears, Illes	Hombres	Educación superior	2014T3	21,8
04 Balears, Illes	Hombres	Educación superior	2014T2	20,4
04 Balears, Illes	Hombres	Educación superior	2014T1	20,4
04 Balears, Illes	Mujeres	Analfabetos	2025T4	1,9
04 Balears, Illes	Mujeres	Analfabetos	2025T3	1,2
04 Balears, Illes	Mujeres	Analfabetos	2025T2	1,2
04 Balears, Illes	Mujeres	Analfabetos	2025T1	1,4
04 Balears, Illes	Mujeres	Analfabetos	2024T4	1,5
04 Balears, Illes	Mujeres	Analfabetos	2024T3	0,9
04 Balears, Illes	Mujeres	Analfabetos	2024T2	0,9
04 Balears, Illes	Mujeres	Analfabetos	2024T1	1,1
04 Balears, Illes	Mujeres	Analfabetos	2023T4	1,4
04 Balears, Illes	Mujeres	Analfabetos	2023T3	1,3
04 Balears, Illes	Mujeres	Analfabetos	2023T2	1,6
04 Balears, Illes	Mujeres	Analfabetos	2023T1	1,6
04 Balears, Illes	Mujeres	Analfabetos	2022T4	1,4
04 Balears, Illes	Mujeres	Analfabetos	2022T3	1,6
04 Balears, Illes	Mujeres	Analfabetos	2022T2	1,5
04 Balears, Illes	Mujeres	Analfabetos	2022T1	1,4
04 Balears, Illes	Mujeres	Analfabetos	2021T4	1,7
04 Balears, Illes	Mujeres	Analfabetos	2021T3	1,4
04 Balears, Illes	Mujeres	Analfabetos	2021T2	1,5
04 Balears, Illes	Mujeres	Analfabetos	2021T1	1,4
04 Balears, Illes	Mujeres	Analfabetos	2020T4	1,3
04 Balears, Illes	Mujeres	Analfabetos	2020T3	1,5
04 Balears, Illes	Mujeres	Analfabetos	2020T2	2,2
04 Balears, Illes	Mujeres	Analfabetos	2020T1	2,0
04 Balears, Illes	Mujeres	Analfabetos	2019T4	1,9
04 Balears, Illes	Mujeres	Analfabetos	2019T3	1,9
04 Balears, Illes	Mujeres	Analfabetos	2019T2	1,8
04 Balears, Illes	Mujeres	Analfabetos	2019T1	1,8
04 Balears, Illes	Mujeres	Analfabetos	2018T4	1,9
04 Balears, Illes	Mujeres	Analfabetos	2018T3	1,9
04 Balears, Illes	Mujeres	Analfabetos	2018T2	2,1
04 Balears, Illes	Mujeres	Analfabetos	2018T1	2,0
04 Balears, Illes	Mujeres	Analfabetos	2017T4	2,2
04 Balears, Illes	Mujeres	Analfabetos	2017T3	2,1
04 Balears, Illes	Mujeres	Analfabetos	2017T2	1,8
04 Balears, Illes	Mujeres	Analfabetos	2017T1	1,8
04 Balears, Illes	Mujeres	Analfabetos	2016T4	2,0
04 Balears, Illes	Mujeres	Analfabetos	2016T3	1,8
04 Balears, Illes	Mujeres	Analfabetos	2016T2	2,3
04 Balears, Illes	Mujeres	Analfabetos	2016T1	2,5
04 Balears, Illes	Mujeres	Analfabetos	2015T4	2,1
04 Balears, Illes	Mujeres	Analfabetos	2015T3	2,0
04 Balears, Illes	Mujeres	Analfabetos	2015T2	1,8
04 Balears, Illes	Mujeres	Analfabetos	2015T1	2,2
04 Balears, Illes	Mujeres	Analfabetos	2014T4	2,3
04 Balears, Illes	Mujeres	Analfabetos	2014T3	2,4
04 Balears, Illes	Mujeres	Analfabetos	2014T2	2,7
04 Balears, Illes	Mujeres	Analfabetos	2014T1	2,3
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2025T4	3,5
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2025T3	4,1
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2025T2	3,6
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2025T1	3,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2024T4	2,9
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2024T3	2,7
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2024T2	2,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2024T1	3,4
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2023T4	3,2
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2023T3	3,1
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2023T2	4,2
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2023T1	3,1
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2022T4	2,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2022T3	3,3
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2022T2	3,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2022T1	4,0
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2021T4	3,6
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2021T3	3,3
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2021T2	4,0
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2021T1	4,9
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2020T4	4,9
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2020T3	5,1
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2020T2	4,6
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2020T1	4,2
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2019T4	4,2
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2019T3	4,1
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2019T2	3,9
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2019T1	4,3
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2018T4	4,6
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2018T3	5,0
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2018T2	5,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2018T1	5,9
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2017T4	6,0
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2017T3	6,4
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2017T2	5,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2017T1	5,8
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2016T4	5,6
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2016T3	5,6
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2016T2	6,2
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2016T1	6,9
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2015T4	7,1
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2015T3	7,2
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2015T2	7,3
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2015T1	7,5
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2014T4	8,0
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2014T3	7,4
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2014T2	7,3
04 Balears, Illes	Mujeres	Estudios primarios incompletos	2014T1	8,2
04 Balears, Illes	Mujeres	Educación primaria	2025T4	8,1
04 Balears, Illes	Mujeres	Educación primaria	2025T3	8,7
04 Balears, Illes	Mujeres	Educación primaria	2025T2	8,8
04 Balears, Illes	Mujeres	Educación primaria	2025T1	9,8
04 Balears, Illes	Mujeres	Educación primaria	2024T4	12,0
04 Balears, Illes	Mujeres	Educación primaria	2024T3	13,3
04 Balears, Illes	Mujeres	Educación primaria	2024T2	11,9
04 Balears, Illes	Mujeres	Educación primaria	2024T1	13,1
04 Balears, Illes	Mujeres	Educación primaria	2023T4	12,8
04 Balears, Illes	Mujeres	Educación primaria	2023T3	11,8
04 Balears, Illes	Mujeres	Educación primaria	2023T2	11,0
04 Balears, Illes	Mujeres	Educación primaria	2023T1	12,3
04 Balears, Illes	Mujeres	Educación primaria	2022T4	12,9
04 Balears, Illes	Mujeres	Educación primaria	2022T3	11,8
04 Balears, Illes	Mujeres	Educación primaria	2022T2	11,2
04 Balears, Illes	Mujeres	Educación primaria	2022T1	10,8
04 Balears, Illes	Mujeres	Educación primaria	2021T4	10,4
04 Balears, Illes	Mujeres	Educación primaria	2021T3	11,1
04 Balears, Illes	Mujeres	Educación primaria	2021T2	10,1
04 Balears, Illes	Mujeres	Educación primaria	2021T1	9,1
04 Balears, Illes	Mujeres	Educación primaria	2020T4	9,0
04 Balears, Illes	Mujeres	Educación primaria	2020T3	9,1
04 Balears, Illes	Mujeres	Educación primaria	2020T2	10,0
04 Balears, Illes	Mujeres	Educación primaria	2020T1	9,7
04 Balears, Illes	Mujeres	Educación primaria	2019T4	10,3
04 Balears, Illes	Mujeres	Educación primaria	2019T3	10,9
04 Balears, Illes	Mujeres	Educación primaria	2019T2	11,5
04 Balears, Illes	Mujeres	Educación primaria	2019T1	12,7
04 Balears, Illes	Mujeres	Educación primaria	2018T4	12,3
04 Balears, Illes	Mujeres	Educación primaria	2018T3	12,2
04 Balears, Illes	Mujeres	Educación primaria	2018T2	11,5
04 Balears, Illes	Mujeres	Educación primaria	2018T1	10,6
04 Balears, Illes	Mujeres	Educación primaria	2017T4	10,2
04 Balears, Illes	Mujeres	Educación primaria	2017T3	10,0
04 Balears, Illes	Mujeres	Educación primaria	2017T2	9,9
04 Balears, Illes	Mujeres	Educación primaria	2017T1	10,5
04 Balears, Illes	Mujeres	Educación primaria	2016T4	9,9
04 Balears, Illes	Mujeres	Educación primaria	2016T3	10,2
04 Balears, Illes	Mujeres	Educación primaria	2016T2	10,2
04 Balears, Illes	Mujeres	Educación primaria	2016T1	10,1
04 Balears, Illes	Mujeres	Educación primaria	2015T4	10,6
04 Balears, Illes	Mujeres	Educación primaria	2015T3	10,6
04 Balears, Illes	Mujeres	Educación primaria	2015T2	10,1
04 Balears, Illes	Mujeres	Educación primaria	2015T1	11,7
04 Balears, Illes	Mujeres	Educación primaria	2014T4	12,0
04 Balears, Illes	Mujeres	Educación primaria	2014T3	12,5
04 Balears, Illes	Mujeres	Educación primaria	2014T2	13,5
04 Balears, Illes	Mujeres	Educación primaria	2014T1	13,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2025T4	25,3
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2025T3	26,8
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2025T2	28,3
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2025T1	27,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2024T4	27,8
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2024T3	26,3
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2024T2	27,8
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2024T1	27,4
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2023T4	27,2
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2023T3	27,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2023T2	27,4
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2023T1	27,2
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2022T4	28,7
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2022T3	28,2
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2022T2	27,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2022T1	27,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2021T4	27,1
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2021T3	26,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2021T2	26,7
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2021T1	28,2
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2020T4	27,4
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2020T3	26,5
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2020T2	26,7
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2020T1	28,1
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2019T4	28,8
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2019T3	29,4
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2019T2	29,5
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2019T1	28,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2018T4	27,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2018T3	26,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2018T2	29,0
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2018T1	30,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2017T4	29,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2017T3	29,7
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2017T2	30,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2017T1	28,5
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2016T4	29,6
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2016T3	29,3
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2016T2	30,7
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2016T1	30,9
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2015T4	30,7
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2015T3	30,5
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2015T2	31,0
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2015T1	31,2
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2014T4	30,8
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2014T3	30,0
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2014T2	29,1
04 Balears, Illes	Mujeres	Primera etapa de Educación Secundaria y similar	2014T1	29,7
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T4	17,9
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T3	17,2
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T2	18,2
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T1	16,8
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T4	16,2
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T3	14,9
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T2	16,6
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T1	15,7
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T4	17,3
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T3	18,4
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T2	19,3
04 Balears, Illes	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T1	18,1
